conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,tweet_eng
1778311573276442884,Thu Apr 11 12:47:43 +0000 2024,30,yes thatsaya s point tes ngasal prioritas formalitas kal tau dimasukin potong tidak dasar hukum aturanya hapus honorer tidak jalan kal tau kaya gitu mereka tidak m tau alih daya,1778404562094997649,,MorphoMenelausX,in,Pier Point,4,2,1,https://twitter.com/MorphoMenelausX/status/1778404562094997649,1397729807564111873,MorphoMenelausX,"yes that is the point of the test, the priority test is the formality of the Kal know that it is included in the cuttings of the legal basis, the honorary delete does not walk, you don't know like that they don't know the power change"
1778400900916322701,Thu Apr 11 12:44:23 +0000 2024,0,lawson tadi lihat,1778403723049664818,,boringlifefuck,in,SURABAYA ,0,1,0,https://twitter.com/jametsurabaya/status/1778403723049664818,1131570343515004929,jametsurabaya,Lawson was seen
1778040054503641229,Thu Apr 11 12:44:10 +0000 2024,0,takut banget alir deras liat liat disetujuisaya ni semangat ngetwit pns lingkung kemenag honorer tidak angkat angkat kal tausaya sangat dimaklumisaya ri dengki pns,1778403670645960803,,abi_sasaLL,in,Indonesia,0,0,0,https://twitter.com/suzelotha/status/1778403670645960803,93724138,suzelotha,"I am very scared to see the sight of seeing that I was addressed to the spirit of the enthusiasm of civil servants in the Honorary Ministry of Religion, not lifting, the time"
1778058014861480172,Thu Apr 11 12:43:39 +0000 2024,0,guru kecewa aja aku manis,1778403537124462602,,haploidddd,in,SURABAYA ,0,0,0,https://twitter.com/jametsurabaya/status/1778403537124462602,1131570343515004929,jametsurabaya,teacher just disappointed me sweet
1778288641820987858,Thu Apr 11 12:43:13 +0000 2024,0,ahsaya aku saya ngetsaya mpian mama aku sarjana jadi guru sudah capai moga kelak status honorersaya ni nti at tau tidak jinya tidak bawah 500k ngomong ngomong semangat kirim pesan allah sama,1778403430186602867,,tanyakanrl,in,"ocean, desert, the world",0,0,0,https://twitter.com/jjangwun/status/1778403430186602867,1181033878590349313,jjangwun,ahsi i am i ng I ngersaki mama mama I scholar so a teacher has achieved hope later the status of the honorary nti or know not the janyan not below 500k talking about the spirit of sending God's message the same
1778311573276442884,Thu Apr 11 12:35:02 +0000 2024,1,ni kal tau bener acungin jempol bukan s kecewa tengah wacana angkat honorer pakai tes cuman formalitas,1778401369805992169,,MorphoMenelausX,in,"Semarang, Jawa Tengah",0,0,0,https://twitter.com/bebebnya_Roseee/status/1778401369805992169,1070974980563730432,bebebnya_Roseee,Ni Kal knows really thumbs up not S disappointed the middle discourse of honorary lifting using a test only formality
1778393014601470351,Thu Apr 11 12:33:56 +0000 2024,0,hai mpusss,1778401092516388964,,rrinasss,in,SURABAYA ,0,1,0,https://twitter.com/jametsurabaya/status/1778401092516388964,1131570343515004929,jametsurabaya,Hi MPUSSS
1778401082382946331,Thu Apr 11 12:33:53 +0000 2024,4,taruh nyawa,1778401082382946331,https://pbs.twimg.com/media/GK4mWeUaQAE_7JY.jpg,,in,SURABAYA ,0,3,0,https://twitter.com/jametsurabaya/status/1778401082382946331,1131570343515004929,jametsurabaya,Put lives
1778400804778692997,Thu Apr 11 12:32:47 +0000 2024,10,nakes guru honorer rupa 2 sektor buat pondasi negara aja harga rupiah 400 ribu rupiah 600 ribu bulan tambah uu omnibus law negara sengaja rawat miskin bodoh,1778400804778692997,,,in,,0,0,7,https://twitter.com/nomznomzzz/status/1778400804778692997,3192877427,nomznomzzz,Nakes Honorary Teacher in 2 sectors for the foundation of the state only the price of rupiah 400 thousand rupiah 600 thousand months plus the Law of the Omnibus Law of the State intentionally Poor Stupid Care
1778290761316143536,Thu Apr 11 12:32:36 +0000 2024,0,tempat kuli kawan kecewa gede jinya honorer bulan 2jt lah honorer,1778400759710957837,,sbyfess,in,Antah Berantah,0,0,0,https://twitter.com/dpu_uut/status/1778400759710957837,2197705092,dpu_uut,Place Kuli Kawan Disappointed Gede Janya Honorary Month 2 million is honorary
1778399948259938514,Thu Apr 11 12:29:23 +0000 2024,0,mending perjuangin ji guru honorer baik sistem kurikulum merdeka urus begini tidak k,1778399948259938514,,,in,,0,0,0,https://twitter.com/yuhlookeasy/status/1778399948259938514,1439768860043857926,yuhlookeasy,Better to fight for Ji Honorary Teacher Both the Merdeka Curriculum System Urus This is not k
1778133491902980155,Thu Apr 11 12:16:41 +0000 2024,1,pakai baju dipikirin bagussaya tu usah ubah ubah perlu ubah sistem pendidikansaya ndonesia ji guru honorer fasilitas tiap sekolah dana bos bole salah sasar a anak a anak harus putus sekolah ra tidak ra ekonomi bagai tidak ngurusinsaya tu aja si,1778396753177571733,,abu_waras,in,,0,0,0,https://twitter.com/alwaysyunnn/status/1778396753177571733,1094351026725867520,alwaysyunnn,"wear clothes to think about it is good to change you, change to change the education system for the ndonesia ji, the honorary teacher of each school, the boss fund, the boss is wrong, the child is a child, the child must drop out of school."
1778396711410614773,Thu Apr 11 12:16:31 +0000 2024,1,sebenere sejahtera nakes gurusaya tu saja oponeh honorer entah masyarakat lebihsaya h kecewa sorot sejahtera guru,1778396711410614773,,,in,,0,1,0,https://twitter.com/tapegoreng__/status/1778396711410614773,1274724058311974914,tapegoreng__,"Senere, prosperous, the nakes gurusaya is just an oponeh honorary, whether the community is more disappointed"
1778396297785225330,Thu Apr 11 12:14:53 +0000 2024,0,pada tidak nti seragam mending tidak ji guru honorer,1778396297785225330,,,in,"Surakarta, Jawa Tengah",0,0,0,https://twitter.com/wOidym13/status/1778396297785225330,1694916275506651136,wOidym13,"in no uniform, it's better not to be an honorary teacher"
1778290761316143536,Thu Apr 11 12:06:39 +0000 2024,0,tempat tukang bangun 170k hari jika 130k hari kal tau banding honorersaya jauh lebihsaya h kecewa gede hasil tukang bangun,1778394229448011962,,sbyfess,in,,0,0,0,https://twitter.com/kacang_kulit11/status/1778394229448011962,1549675947494080512,kacang_kulit11,place to build 170k days if 130k day kal know the appeal of honorary is far more disappointed
1778311573276442884,Thu Apr 11 12:06:27 +0000 2024,0,su honorer alih daya aja dar wacana,1778394176092303785,,MorphoMenelausX,in,Pontianak,0,1,0,https://twitter.com/Inggapranata/status/1778394176092303785,253587327,Inggapranata,Su was honorary for transfer of power from the discourse
1778311573276442884,Thu Apr 11 12:01:34 +0000 2024,0,nstansi beberapa yll udah disikatin habis honorer penuh pakai alih daya,1778392947505164295,,MorphoMenelausX,in,"Lg di homebase, pesawat mahal",0,0,0,https://twitter.com/sociotrack/status/1778392947505164295,50169839,sociotrack,Agencies of some that have been hurt after the full honorary use of power
1778392731850846708,Thu Apr 11 12:00:42 +0000 2024,0,guru honorer pns mata siswa di mata perintah beda,1778392731850846708,,,in,"Bandung, Jawa Barat",0,0,0,https://twitter.com/SUHENDI73/status/1778392731850846708,1051881560,SUHENDI73,honorary teacher of students' eye civil servants in the eyes of different commands
1778311573276442884,Thu Apr 11 11:55:46 +0000 2024,51,first langkah meritokrasi ada proses bisa langsung bersih adasaya nti bisnis negara akan jalansaya ni yang saya bilang pelanpelan selesai honorer tetek bengek titip jabat dkk langkah,1778391487702823362,,MorphoMenelausX,in,Pier Point,3,1,7,https://twitter.com/MorphoMenelausX/status/1778391487702823362,1397729807564111873,MorphoMenelausX,First Step to Metocracy There is a process that can be immediately clean and the country's business will go through this which I said slowly after the honorary tits are bumped off the jabat and steps
1778391057837007121,Thu Apr 11 11:54:03 +0000 2024,8,lebaran kemarin temu adik sepupu jadi guru sd kabupaten bogor sekolah ada 2 guru pns 4 guru p3k guru p3k nya angkat arti cuma 2 guru pns saja dan lebih honorer sd tetangga samasaya ni dasar,1778391057837007121,,,in,Jakarta,0,6,1,https://twitter.com/Darmaningtyas/status/1778391057837007121,368674205,Darmaningtyas,"Eid yesterday's younger cousin meeting to become a Bogor District Elementary School teacher, there were 2 PNS teachers 4 P3K Teachers P3K Teachers, the meaning of only 2 PNS teachers and more honorary SD Neighbor SAMASAYA NI Basic"
1778380920577515531,Thu Apr 11 11:52:24 +0000 2024,0,fakta sudah honorer jadi punya lembaga kadang jumawa atur bila kait bantu semangat biasa gilir jalan tugas mas kecewa yang malas malas sepertisaya tu mas kecewa,1778390640633819525,,HisyamMochtar,in,Bumi Allah SWT,0,0,0,https://twitter.com/_4iii_Na_T3H5h/status/1778390640633819525,1146046641780039681,_4iii_Na_T3H5h,"The fact has been honorary, so I have an institution, sometimes it is arranged when the hook helps the usual spirit of the task of the duty, the lazy disappointed"
1778380920577515531,Thu Apr 11 11:49:16 +0000 2024,2,tetangga ku sorang guru curhat masalahsaya ni dia guru honorer tanggung sama,1778389851307733444,,_4iii_Na_T3H5h,in,,0,1,0,https://twitter.com/HisyamMochtar/status/1778389851307733444,853069924956160000,HisyamMochtar,"My neighbor is a teacher to confide in the problem, he is the same honorary teacher"
1778389191300391089,Thu Apr 11 11:48:44 +0000 2024,0,kasi tuh abang abang masih kecewa pakai amplop mbar mesjid dia dia langsung buka bilang 25 ribu kan abang cuman guru honorer tidak jinya cuman,1778389718734086298,,glaculenia,in,,0,1,0,https://twitter.com/glaculenia/status/1778389718734086298,1271158214424317952,glaculenia,Love is still disappointed to use the envelope of the mosque he immediately opens saying 25 thousand is just an honorary teacher
1778083946255057393,Thu Apr 11 11:44:44 +0000 2024,0,nasib honorer tuh lebihsaya h kecewa kritikal,1778388710792503331,,blackshark7890,in,Jakarta ,0,0,0,https://twitter.com/RakyatJ03058307/status/1778388710792503331,1668627868790956034,RakyatJ03058307,Honorary fate is more disappointed in critics
1778290761316143536,Thu Apr 11 11:42:26 +0000 2024,0,sebenernya aneh orang bilang kerja kulisaya tu uji ekonomi orang kerja guru honorer,1778388132108660847,,sbyfess,in,Surabaya,0,0,0,https://twitter.com/bayuarman/status/1778388132108660847,16903686,bayuarman,"Actually, people say that the coolie work is the economic test of people who work for honorary teachers"
1778311573276442884,Thu Apr 11 11:40:50 +0000 2024,4,honorer masuk k masuk aja k tuh pecat sudah p3k saya pns pernah jadi honorer pecat,1778387729619013838,,MorphoMenelausX,in,Endonesa,0,1,0,https://twitter.com/pienesjalurCAT/status/1778387729619013838,1655850550389514242,pienesjalurCAT,"Honorary Entering K just entered, but I already took a first P3K, a civil servant had been an honorary"
1778382937098219833,Thu Apr 11 11:21:47 +0000 2024,0,gede ji nya kuli timbang sing guru honorer,1778382937098219833,,,in,,0,0,0,https://twitter.com/mxswxnn/status/1778382937098219833,1118055161652318208,mxswxnn,"Gede Ji, the coolie is weighing the honorary teacher"
1778382600421376110,Thu Apr 11 11:20:27 +0000 2024,0,nama tamara cita cita guru honorer muda tinggal menteng ngajar buatsaya si luang tidak but bobo mulu rumah,1778382600421376110,https://pbs.twimg.com/media/GK4Vi_7bkAALnny.jpg,,in,,0,1,0,https://twitter.com/Voyageusei/status/1778382600421376110,409234786,Voyageusei,The name Tamara Cita The Cita Young Honorary Teacher Lives Menteng Teaches for the Luang Not But Bobo Mulu Home
1778283643125018874,Thu Apr 11 11:13:37 +0000 2024,39,nakes guru honorer ji ada,1778380881029374272,,ramsezrr,in,,0,0,1,https://twitter.com/masnyakamuuuu/status/1778380881029374272,1634430897448710144,masnyakamuuuu,The Honorary Teacher was there
1778306579810701791,Thu Apr 11 11:04:46 +0000 2024,2,penting bisa lain biar urus honorer,1778378652239245579,,rsnt____,in,JOGJAKARTA,0,0,0,https://twitter.com/Udit_Bhiroe/status/1778378652239245579,172854253,Udit_Bhiroe,important can be different so that it takes care of the honorary
1778314448740208919,Thu Apr 11 10:59:13 +0000 2024,0,khlas guru honorer tidak ji 300k,1778377258861990006,,daygotjams,in,he/him KANG CILOK 😭,0,1,0,https://twitter.com/cilokklucuu/status/1778377258861990006,1550706246210035712,cilokklucuu,Khlas Honorary Teacher Not JI 300K
1778283643125018874,Thu Apr 11 10:55:19 +0000 2024,0,rasa honorer kompak diseluruhsaya ndonesia biar asn kerja berani biar stuck tu perintah,1778376274324656396,,CNNIndonesia,in,,0,0,0,https://twitter.com/Kastowo490111/status/1778376274324656396,1711717329284087808,Kastowo490111,The honorary sense of compact throughout Indonesia so that the ASN work is brave so that it is stuck
1778375564057092568,Thu Apr 11 10:52:29 +0000 2024,1184,hehehe tahu aja k s kecewa kita lulus aja kuliah tahun ppg saing jurus non didik belum guru honorer tidak k selesai ,1778375564057092568,https://pbs.twimg.com/media/GK4PJlebQAAFeEi.jpg,,in,,27,24,109,https://twitter.com/collegemenfess/status/1778375564057092568,1046084008742801408,collegemenfess,hehehe just know we are disappointed we will graduate from college in the year PPG Competitive Keta Non Didik Not Honorary Teacher Not Completed
1778374394982866993,Thu Apr 11 10:47:51 +0000 2024,0,prihatin rekanrekan guru honorer ajar sekolah negeri moga guru angkat asn negara wujud adil sejahtera seluruh guru saya ndonesia,1778374394982866993,https://pbs.twimg.com/media/GK4OFNlbwAA9kyx.jpg,,in,"Bandung, Indonesia",0,0,0,https://twitter.com/gema_muchamad8/status/1778374394982866993,1671728613866229764,gema_muchamad8,Concerned by colleagues of honorary teachers teaching state schools Moga Teacher adopted ASN Negara Forms of Fair Prosperous all of my Indonesian teachers
1778311573276442884,Thu Apr 11 10:45:22 +0000 2024,0,terima pns setransparansaya tu aja goyang pakai jalur p3k terima p3k formalitassaya su uang pensiun p3k sudah coba2 bahas menpan ribu jelas2 alami mundur harap blok honorer jabat menteri goyang par tuh,1778373770702643234,,MorphoMenelausX,in,,0,0,0,https://twitter.com/iknnewsantara/status/1778373770702643234,176457660,iknnewsantara,"accept civil servants after just shake using the first aid p3k p3k formalitas I pension P3K has tried to discuss the Menpan Thousand Obviously Naturally, hope that the honorary block of the Minister of Goyang Par tuh"
1778133491902980155,Thu Apr 11 10:42:15 +0000 2024,0,mending ajar aja dlu deh at tau bijak guru honorer,1778372987391254921,,abu_waras,in,"Bandung, Jawa Barat",0,0,0,https://twitter.com/ssshndr/status/1778372987391254921,210276383,ssshndr,better work first or wisely honorary teachers
1778084550943674597,Thu Apr 11 10:29:06 +0000 2024,0,ni anak dokoni,1778369679301747171,,suaminyaraiden,in,SURABAYA ,0,1,0,https://twitter.com/jametsurabaya/status/1778369679301747171,1131570343515004929,jametsurabaya,This is a dokoni kid
1778369445335105898,Thu Apr 11 10:28:10 +0000 2024,0,coba bohong lamar pakaisaya jazah palsu hasil tagih bohong dipake harap palsu pgri guru honorer asn 2 jasinga sertifikat palsu 3 mobil smk 6000 unit 4 bansos pakai op 5 ekonomi roket nya hutang 6 tingkatsaya nternasional tau 7dll muat sini,1778369445335105898,https://pbs.twimg.com/media/GK4JXOxaEAAk01e.jpg,,in,"DKI Jakarta, Indonesia",0,0,0,https://twitter.com/chiptdoank/status/1778369445335105898,1426898415313514497,chiptdoank,"Try to lie to apply for fake jazah pacaisaya results of the results of a lying bill, please use the fake PGRI Honorary Teacher ASN 2 Jasinga Fake Certificate 3 Cars 6000 Unit 4 Bansos Use OP 5 OP 5 Economy of Rocket Debt 6 Levels"
1778040054503641229,Thu Apr 11 10:24:51 +0000 2024,0,hubungannyasaya di orang orangsaya aja s kecewa nyari kerja sampe jual sawah kal tau dari daftar sampe dapet sk tanpa biaya materai kal tau orangnyasaya seperti s kecewa mungkinsaya musti bayar ratus juta endingnya cuman honorer,1778368606948180445,,r3nb0l,in,she 14,0,2,1,https://twitter.com/gagarumpy/status/1778368606948180445,1362580419573518340,gagarumpy,"The relationship in I was just disappointed to find work until selling rice fields or from the list until I got an SK without stamping fees, but I was like I was disappointed that I had to pay hundred million ending only honorary"
1778342370804981879,Thu Apr 11 08:51:02 +0000 2024,2,edukasi jalur honorer maen orang memangsaya butuh setia tiada tara bertahuntahun ji bulan cuman ratus ribu jamin angkat asn kal tau dah keluarga,1778344997336834116,,ainunnajib,in,Tuntang,0,0,0,https://twitter.com/Rooseno16/status/1778344997336834116,68701955,Rooseno16,Honorary Path Education Maen People Membangsaya Needs Faithful No Tara Last Years Ji Moon Only Hundred Thousand Hours Raise ASN Kal Tau Dah Family
1778311573276442884,Thu Apr 11 08:49:18 +0000 2024,0,honorer titip tidak pernah masuk dekat jabat kelar,1778344562081316888,,ircham_aji,in,Pier Point,0,1,0,https://twitter.com/MorphoMenelausX/status/1778344562081316888,1397729807564111873,MorphoMenelausX,honorary entrusted never entered near jabat finished
1778311573276442884,Thu Apr 11 08:48:21 +0000 2024,0,atur honorer ada,1778344323194753519,,MorphoMenelausX,in,Pier Point,0,2,0,https://twitter.com/MorphoMenelausX/status/1778344323194753519,1397729807564111873,MorphoMenelausX,Adjust the honorary
1778311573276442884,Thu Apr 11 08:48:01 +0000 2024,18,ni buka emang khusus biar honorer titip masuk pppk kal tau honorer bisa cut entah mereka potong sudah pppk,1778344237870010805,,hasyim_daentara,in,Pier Point,0,1,2,https://twitter.com/MorphoMenelausX/status/1778344237870010805,1397729807564111873,MorphoMenelausX,"This is open, so that the honorary is entrusted to enter the PPPK if you know that the honorary can be cut whether they cut the PPPK"
1778311573276442884,Thu Apr 11 08:44:56 +0000 2024,1,selamasaya ni potong honorer titipansaya tu susah jadi dinaekin pppk terus cut sana,1778343462569685078,,not_ur_fav_boy,in,Pier Point,0,0,0,https://twitter.com/MorphoMenelausX/status/1778343462569685078,1397729807564111873,MorphoMenelausX,"As long as I was cut in honorary, my deposit was hard to ride PPPK and then cut there"
1778311573276442884,Thu Apr 11 08:44:16 +0000 2024,50,honorer ganti outsourcing,1778343294759759927,,MorphoMenelausX,in,Pier Point,3,3,2,https://twitter.com/MorphoMenelausX/status/1778343294759759927,1397729807564111873,MorphoMenelausX,Honorary Change Outsourcing
1778311573276442884,Thu Apr 11 08:41:17 +0000 2024,70,btwsaya ni tuju biar honorer ken angkat asn ribut kas kecewa sempat naik pppk status pns ada jadi yang sisir pppk,1778342544235168175,,MorphoMenelausX,in,Pier Point,1,2,2,https://twitter.com/MorphoMenelausX/status/1778342544235168175,1397729807564111873,MorphoMenelausX,btwsia i go to the honorary ken adopted asn noisy cash disappointed had to ride PPPK PNS status so that the PPPK comb
1778280260272062879,Thu Apr 11 08:41:14 +0000 2024,11,tau jawa gitu dah si pns kal tau jadi honorer lucuu abangsaya ni kal tau bayangin aja baca ulang mas kecewa lucu otak,1778342530905694277,,minwongopublic,in,,0,2,0,https://twitter.com/skyalllie/status/1778342530905694277,1739316678109122561,skyalllie,"You know, the civil servant is if you know to be a funny honorary abangsaya, if you know, just imagine, re -read the disappointment of the brain"
1778342162901471257,Thu Apr 11 08:39:46 +0000 2024,5,2024 mas kecewa bahas seragam sekolah kapansaya kita bahas aksi nyata sejahtera tenaga didik honorer di ujung pelosok negarasaya ni,1778342162901471257,,,in,"Leeds, England",0,1,1,https://twitter.com/triwibowohari/status/1778342162901471257,46836134,triwibowohari,2024 Still disappointed in the language of school uniforms whenever we discuss the real action of prosperous honorary students at the end of the corner of the country
1778311573276442884,Thu Apr 11 08:39:44 +0000 2024,2,hitung hitung bisa pppk pns masuk selamasaya ni honorer jadi,1778342153850364285,,ircham_aji,in,Pier Point,0,1,0,https://twitter.com/MorphoMenelausX/status/1778342153850364285,1397729807564111873,MorphoMenelausX,Calculate Calculation Can PPPK PNS Entering this Honorary So
1778290761316143536,Thu Apr 11 08:39:39 +0000 2024,0,tunjukin mereka nyinyirsaya ni orang kal tau tidak ji nguli lebihsaya h kecewa gede dr guru honorer malu,1778342135345086883,,sbyfess,in,,0,0,0,https://twitter.com/flatlunar/status/1778342135345086883,1711449143573700608,flatlunar,"show them nyinyiraya ni people know if you don't have to do more, I am more disappointed from the honorary teacher"
1778041192028286990,Thu Apr 11 08:30:46 +0000 2024,5,kal tau salah kemendagri tetap ji honorer jenis sebut sajasaya tu dengan ji pns rendah saya nstansi sangkut dah banyak bijak pusat daerahsaya tu tidak jalan kata otonomi daerah,1778339899479138505,,CV_KP_Mandiri,in,,0,0,0,https://twitter.com/rudiatsyah/status/1778339899479138505,1325059687734108160,rudiatsyah,"if you know that the Ministry of Home Affairs remains that Ji Honorary Types say sajasaya tu with my low civil servants, I have a lot of regional centers and regional centers do not say regional autonomy words"
1778339081958875531,Thu Apr 11 08:29:41 +0000 2024,0,singapura,1778339627927015752,,bale054321,in,France,0,0,0,https://twitter.com/HonoreMize27496/status/1778339627927015752,1653672606485323782,HonoreMize27496,Singapore
1778290761316143536,Thu Apr 11 08:26:53 +0000 2024,0,sebagaisaya nformasi guru honorer kuli bangun duit kenceng kuli bangun kemanamana,1778338923284173020,,sbyfess,in,,0,0,0,https://twitter.com/pikiran_amatir/status/1778338923284173020,1518876646199427072,pikiran_amatir,"as a reform of the honorary teacher, the coolie building money is kemaki building kemmanamana"
1778242953150091744,Thu Apr 11 08:20:46 +0000 2024,0,ngurusin seragam k urus kecewa ji tenaga didik honorer naikinsaya tu tidak ji tuh,1778337380984082508,,T0M5helby,in,Indonesia,0,0,0,https://twitter.com/kuliteijo/status/1778337380984082508,1140197335001006080,kuliteijo,"take care of the uniform because I have disappointed Ji, the honorary students are riding"
1778336170151412175,Thu Apr 11 08:15:57 +0000 2024,5,serah penting aneh aneh beban wali murid 02 tsaya tu jumlah sedikit tara 20 saya anggar belanja negara rahasia banyak oknum guru kepsek kaya tapi tenaga honorer bawah jinya nyungsep,1778336170151412175,https://pbs.twimg.com/media/GK3poFAbIAALZ1T.jpg,,in,surabaya- sampit-kalteng,0,1,1,https://twitter.com/yonobubut70/status/1778336170151412175,1603982915490091008,yonobubut70,"Handover is strange strange strange burden of student guardians 02 tsaya tu a small amount of tara 20 I fidders the confidential state shopping, many unscrupulous teachers are rich but honorary staff under janya nyungsep"
1778290761316143536,Thu Apr 11 08:13:28 +0000 2024,0,guru honorer ketawa lemes,1778335544201920728,,ningyizhuoce,in,diujung bunga pohon jati ,1,0,0,https://twitter.com/EndoghDadar/status/1778335544201920728,479381396,EndoghDadar,honorary teacher laughs
1778133491902980155,Thu Apr 11 08:01:06 +0000 2024,0,benah sistem sejahtera guru2nya honorer rata mudah dapat didik bangunan2 baik apa ngurusin seragam seragam aja mas kecewa yang make turun turun kakak2nya,1778332431214579989,,abu_waras,in,Planet Earth,0,0,0,https://twitter.com/IpBayoe/status/1778332431214579989,1200547529063952384,IpBayoe,"the native system of the teachers is honorary flat easily can educate the buildings, whether taking care of the uniforms, just disappointed, who make it down his siblings"
1778228090268999962,Thu Apr 11 05:37:53 +0000 2024,3,fokus diri dan sikap bodo dengan yang di buat hidup lebihsaya h kecewa bahagia,1778296389950493176,https://pbs.twimg.com/media/GK3HI0taUAA7Ws7.jpg,ezash,in,,0,0,0,https://twitter.com/pndkdotin/status/1778296389950493176,3779492412,pndkdotin,Focusing on Self and Attitude Bodo with what is made more life I are disappointed
1778294606062633074,Thu Apr 11 05:30:47 +0000 2024,0,perintah umum ribu nama tenaga honorer sk asn 2024 cek nama klik didik,1778294606062633074,,,in,,0,0,0,https://twitter.com/didie3180/status/1778294606062633074,1765579361485496320,didie3180,general command thousand names of honorary staff SK ASN 2024 Check the name of Klik Didik
1778102199853445252,Thu Apr 11 05:19:34 +0000 2024,4,kawansaya ni sinar komentar sepertisaya ni,1778291782561992822,,kulipasarlegi,in,SURABAYA ,0,0,0,https://twitter.com/jametsurabaya/status/1778291782561992822,1131570343515004929,jametsurabaya,my friend in the comments of comments like this
1778290761316143536,Thu Apr 11 05:15:31 +0000 2024,580,sender temu orang terima ada banyak orang tidak tuju kerja kuli bangun rek kirim pesan guru honorer rencanae m tau jenjang serius sering remehin guru pasangane ambek kuli doain dia segera,1778290761316143536,https://pbs.twimg.com/media/GK3CBcsbkAA3iJA.jpg,,in,"Kota Surabaya, Jawa Timur",23,164,40,https://twitter.com/sbyfess/status/1778290761316143536,1152437175587241985,sbyfess,Sender Meet people accept that there are many people who are not going to work coolies build the message of honorary teacher
1778267068636463529,Thu Apr 11 04:56:29 +0000 2024,1,emang rombak seragam lebihsaya h kecewa dari sistem didik lebihsaya h kecewa dari sejahtera guruguru lebihsaya h kecewa dari solusi guru honorer tidak jinya bawah standar,1778285972205310397,,HumorJonTampan,in,51917CF7,0,1,0,https://twitter.com/AchmadDennise/status/1778285972205310397,120362551,AchmadDennise,"It is really overhauled uniformly I was disappointed than the more students' disappointed from the prosperous guruguru, I was disappointed from the Honorary Teacher's solution not to be standard"
1777640705038409791,Thu Apr 11 04:44:50 +0000 2024,0,bagaimana dapat honorer sekolah negeri baru masuk 2021 2023 juga kut keluh kesah peluang geser jam,1778283040193872363,,khoerulandmatin,in,Region Indonesia,0,1,0,https://twitter.com/khoerulandmatin/status/1778283040193872363,178233222,khoerulandmatin,how can the honorary new public school enter 2021 2023 also complain about the chance of sliding hours
1778282547149246575,Thu Apr 11 04:43:55 +0000 2024,0,kalo ponakan minta thr depan yah tante mas kecewa honorer,1778282808773079072,,Purplewithyell1,in,,0,0,0,https://twitter.com/Purplewithyell1/status/1778282808773079072,1409379578833825794,Purplewithyell1,"if you ask for the front thr, yeah auntie mas disappointed honorary"
1778264421414158376,Thu Apr 11 04:30:26 +0000 2024,3,thr wajib bisa honorer paham banget duit apa nder,1778279414901727669,,jogmfs,in,Yogyakarta,0,0,0,https://twitter.com/vinasantosa/status/1778279414901727669,73539461,vinasantosa,THR must be honorary to understand what money is
1778275457735282757,Thu Apr 11 04:14:42 +0000 2024,3,nasib,1778275457735282757,https://pbs.twimg.com/media/GK20GD9bQAAP5HQ.jpg,,in,"Ngadirojo, Indonesia",0,2,2,https://twitter.com/dariguruhonorer/status/1778275457735282757,563795565,dariguruhonorer,fate
1778133491902980155,Thu Apr 11 04:10:11 +0000 2024,0,lebihsaya h kecewa dari kualitas guru sekolah paling guru honorer gaji layak,1778274322785980901,,abu_waras,in,Malang,0,0,0,https://twitter.com/agungprayt/status/1778274322785980901,1189236678,agungprayt,I was more disappointed from the quality of the most honorary school teachers in a decent salary teacher
1778133491902980155,Thu Apr 11 04:09:26 +0000 2024,0,apa ngegaji guru honorer baik,1778274134251929895,,abu_waras,in,,0,0,0,https://twitter.com/crushrockwell/status/1778274134251929895,1672184557070876673,crushrockwell,what is the honorary teacher
1778271135173685354,Thu Apr 11 03:57:31 +0000 2024,0,anggar proyek dana korupsi sistem pendidikansaya tu baik guruguru mas kecewa yang harus sejahtera honorer ngapain mikirin seragam,1778271135173685354,,,in,exo.blackpink,0,0,0,https://twitter.com/yeoollyy_/status/1778271135173685354,1038928952,yeoollyy_,fencing the Corruption Fund Project for the Education System I am both Guruguru Mas Disappointed who must be honorary what are you thinking about the uniform
1778267384152998312,Thu Apr 11 03:42:37 +0000 2024,0,tes pppk formalitas menpan ribu ungkap honorer angkat pppk tahun 2024,1778267384152998312,,,in,"Palu Barat, Sulawesi Tengah",0,0,0,https://twitter.com/AgilZal/status/1778267384152998312,3320032333,AgilZal,PPPK Test Formality Menpan Thousand Reveals Honorary Lifting PPPK in 2024
1778133491902980155,Thu Apr 11 03:38:34 +0000 2024,0,urus tidak ji guru honorer tidak ngotak lo m tau apasaya van gunawan tri ngurusin baju,1778266363746042340,,abu_waras,in,Indonesia,0,0,0,https://twitter.com/SadamRevenge/status/1778266363746042340,244812153,SadamRevenge,"Take care of the honorary teacher not to find you, you know, Apasaya van Gunawan Tri takes care of clothes"
1778264421414158376,Thu Apr 11 03:30:51 +0000 2024,9,jog kal tau temen keluarga punya a anak ngode thr yang mas kecewa lajang kalian kas kecewa k kirim pesan duit pas pas mas kecewa honorer sudah kas kecewa adek orang tua cuma bales ketawa aja deh temenku takut jadi gimana gimanasama,1778264421414158376,,,in,RULES ADA DI LIKES,4,16,0,https://twitter.com/jogmfs/status/1778264421414158376,420821783,jogmfs,"jog kal knows a family friend has a child a child who is disappointed that you are disappointed, you are disappointed, you send a message when you are disappointed, the honorary is already disappointed that my parents are just laughing."
